"Typ","p1","A","notA","gesamt","Entropie","step1","Aup1","step2","Aup2","step3","Aup3","step4","Aup4","step5","Aup5","step6","Aup6","ending"
"Preisumsetzung",0.56,14,11,73,0.989587521222056,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.380952380952381,8,13,73,0.958711882977132,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","ZS"
"Preisumsetzung",0.444444444444444,12,15,73,0.991076059838222,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","ZS"
"Kundenklasse",0.454545454545455,5,6,27,0.994030211476956,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.4375,7,9,27,0.988699408288497,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.454545454545455,5,6,16,0.994030211476956,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.4,2,3,16,0.970950594454669,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.454545454545455,5,6,11,0.994030211476956,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Niedrige Pr.Um.","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.692307692307692,9,4,25,0.890491640219491,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.416666666666667,5,7,25,0.979868756651153,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.692307692307692,9,4,13,0.890491640219491,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.454545454545455,5,6,12,0.994030211476956,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,1,12,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"Umsatz",0.3,3,7,21,0.881290899230693,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.454545454545455,5,6,21,0.994030211476956,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.428571428571429,3,4,11,0.985228136034252,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0.5,2,2,11,1,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.3,3,7,10,0.881290899230693,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad","<50,2724/>9,7901","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.5,12,12,60,1,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","A","-","-","-","-","ZS"
"Kundenklasse",0.333333333333333,12,24,60,0.91829583405449,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","notA","-","-","-","-","ZS"
"Preisumsetzung",0.5,3,3,24,1,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Hohe Pr.Um.","-","-","ZS"
"Preisumsetzung",0.636363636363636,7,4,24,0.94566030460064,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Mittlere Pr.Um.","-","-","ZS"
"Preisumsetzung",0.285714285714286,2,5,24,0.863120568566631,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Niedrige Pr.Um.","-","-","ZS"
"Umsatz",0.285714285714286,2,5,7,0.863120568566631,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Niedrige Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.5,3,3,6,1,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Hohe Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.636363636363636,7,4,11,0.94566030460064,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","A","Preisumsetzung","Mittlere Pr.Um.","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.375,12,20,36,0.954434002924965,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0,0,4,36,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","-","-","Alle NA"
"Preisumsetzung",0.384615384615385,5,8,32,0.961236604722876,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Hohe Pr.Um.","Undiskret"
"Preisumsetzung",0.285714285714286,2,5,32,0.863120568566631,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Mittlere Pr.Um.","Undiskret"
"Preisumsetzung",0.416666666666667,5,7,32,0.979868756651153,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Preisumsetzung","Niedrige Pr.Um.","Undiskret"
"Preisumsetzung",0,0,2,4,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Preisumsetzung","Hohe Pr.Um.","Alle NA"
"Preisumsetzung",0,0,1,4,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Preisumsetzung","Mittlere Pr.Um.","Alle NA"
"Preisumsetzung",0,0,1,4,0,"Konzernmarken","4","NettoDB","Niedriger Netto-DB","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Preisumsetzung","Niedrige Pr.Um.","Alle NA"
"Preisumsetzung",0.349397590361446,29,54,277,0.9335289015213,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.485714285714286,51,54,277,0.999411064738755,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","-","-","-","-","-","-","ZS"
"Preisumsetzung",0.49438202247191,44,45,277,0.999908930349809,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","-","-","-","-","-","-","ZS"
"Quad",0.346153846153846,9,17,105,0.930586129131993,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.333333333333333,6,12,105,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/>9,7901","-","-","-","-","ZS"
"Quad",0.541666666666667,13,11,105,0.99498482818597,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.621621621621622,23,14,105,0.956888665679821,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/>9,7901","-","-","-","-","ZS"
"Kundenklasse",0.636363636363636,7,4,24,0.94566030460064,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.461538461538462,6,7,24,0.995727452084926,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.545454545454545,6,5,13,0.994030211476956,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,2,13,0,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.636363636363636,7,4,11,0.94566030460064,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.222222222222222,2,7,18,0.76420450650862,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.444444444444444,4,5,18,0.991076059838222,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.222222222222222,2,7,9,0.76420450650862,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.375,3,5,9,0.954434002924965,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",1,1,0,9,0,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle A"
"Kundenklasse",0.571428571428571,4,3,26,0.985228136034252,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.263157894736842,5,14,26,0.831474388009729,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.25,4,12,19,0.811278124459133,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.333333333333333,1,2,19,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.571428571428571,4,3,7,0.985228136034252,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Kundenklasse",0.666666666666667,16,8,37,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/>9,7901","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.538461538461538,7,6,37,0.995727452084926,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/>9,7901","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.636363636363636,7,4,13,0.94566030460064,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,2,13,0,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/>9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.666666666666667,16,8,24,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Mittlere Pr.Um.","Quad",">50,2724/>9,7901","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Quad",0.428571428571429,9,12,89,0.985228136034252,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.521739130434783,12,11,89,0.998635964158572,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/>9,7901","-","-","-","-","ZS"
"Quad",0.666666666666667,12,6,89,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.407407407407407,11,16,89,0.975119064940866,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/>9,7901","-","-","-","-","ZS"
"Umsatz",0.384615384615385,5,8,27,0.961236604722876,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.428571428571429,6,8,27,0.985228136034252,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.416666666666667,5,7,14,0.979868756651153,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0.5,1,1,14,1,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.384615384615385,5,8,13,0.961236604722876,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.666666666666667,6,3,21,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.25,3,9,21,0.811278124459133,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.272727272727273,3,8,12,0.845350936622436,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0,0,1,12,0,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Alle NA"
"Umsatz",0.666666666666667,6,3,9,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/<9,7901","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Kundenklasse",0.555555555555556,5,4,23,0.991076059838222,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/>9,7901","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.5,7,7,23,1,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/>9,7901","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.5,6,6,14,1,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/>9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.5,1,1,14,1,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/>9,7901","Kundenklasse","notA","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.555555555555556,5,4,9,0.991076059838222,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad","<50,2724/>9,7901","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Kundenklasse",0.6,3,2,18,0.970950594454669,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.692307692307692,9,4,18,0.890491640219491,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.692307692307692,9,4,13,0.890491640219491,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Umsatz",0.6,3,2,5,0.970950594454669,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Niedrige Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Quad",0.363636363636364,8,14,83,0.94566030460064,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.391304347826087,9,14,83,0.96563613337061,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","-","-","-","-","ZS"
"Quad",0.2,4,16,83,0.721928094887362,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/<9,7901","-","-","-","-","ZS"
"Quad",0.444444444444444,8,10,83,0.991076059838222,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/>9,7901","-","-","-","-","ZS"
"Umsatz",0.461538461538462,6,7,22,0.995727452084926,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/<9,7901","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.222222222222222,2,7,22,0.76420450650862,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/<9,7901","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.333333333333333,2,4,9,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/<9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,3,9,0,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/<9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"Kundenklasse",0.461538461538462,6,7,13,0.995727452084926,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/<9,7901","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Umsatz",0.666666666666667,6,3,18,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.222222222222222,2,7,18,0.76420450650862,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.25,2,6,9,0.811278124459133,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",0,0,1,9,0,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle NA"
"Kundenklasse",0.666666666666667,6,3,9,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/>9,7901","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Umsatz",0.25,4,12,23,0.811278124459133,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Hoher Umsatz","-","-","ZS"
"Umsatz",0.714285714285714,5,2,23,0.863120568566631,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Niedriger Umsatz","-","-","ZS"
"Kundenklasse",0.25,4,12,16,0.811278124459133,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Hoher Umsatz","Kundenklasse","notA","Undiskret"
"Kundenklasse",0.666666666666667,4,2,7,0.91829583405449,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","A","Undiskret"
"Kundenklasse",1,1,0,7,0,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad","<50,2724/>9,7901","Umsatz","Niedriger Umsatz","Kundenklasse","notA","Alle A"
"Kundenklasse",0.2,2,8,20,0.721928094887362,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","A","-","-","ZS"
"Kundenklasse",0.2,2,8,20,0.721928094887362,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","notA","-","-","ZS"
"Umsatz",0.2,2,8,10,0.721928094887362,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","A","Umsatz","Niedriger Umsatz","Undiskret"
"Umsatz",0.2,2,8,10,0.721928094887362,"Konzernmarken","4","NettoDB","Hoher Netto-DB","Preisumsetzung","Hohe Pr.Um.","Quad",">50,2724/<9,7901","Kundenklasse","notA","Umsatz","Hoher Umsatz","Undiskret"
"Quad",0.2,3,12,71,0.721928094887362,"Konzernmarken","10","Quad","<50,2724/<9,7901","-","-","-","-","-","-","-","-","ZS"
"Quad",0.25,4,12,71,0.811278124459133,"Konzernmarken","10","Quad","<50,2724/>9,7901","-","-","-","-","-","-","-","-","ZS"
"Quad",0.32,8,17,71,0.904381457724494,"Konzernmarken","10","Quad",">50,2724/<9,7901","-","-","-","-","-","-","-","-","ZS"
"Quad",0.6,9,6,71,0.970950594454669,"Konzernmarken","10","Quad",">50,2724/>9,7901","-","-","-","-","-","-","-","-","ZS"
"Preisumsetzung",0,0,3,15,0,"Konzernmarken","10","Quad","<50,2724/<9,7901","Preisumsetzung","Hohe Pr.Um.","-","-","-","-","-","-","Alle NA"
